experiment_id,vulnerability,condition,run,timestamp_utc,model,temperature,max_tokens,detected,patch_generation_ok,test_generation_ok,syntax_ok,security_ok,functional_ok,regression_ok,semgrep_ok,bandit_ok,tests_ok,status,changed_lines,changed_files,semgrep_findings,bandit_findings,context_characters,context_lines,generation_seconds,test_generation_seconds,total_seconds,prompt_sha256,patch_sha256,error
cmdi_06_C0_R1,cmdi_06.py,C0,1,2026-09-07T15:13:25.054475+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,392,17,11.6072604459996,0.0,27.618416782000168,1cb368dc741d64578005d3462cdb38f5bf4f4012c21fe1d1e80d04efd0c0cbec,3ab1ce16a7b22a50fcc3466037c70f0c31407be1168c2e2627606de32709f532,Groq API failed after 3 attempts
cmdi_06_C0_R2,cmdi_06.py,C0,2,2026-09-07T15:13:52.674187+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,392,17,6.633166574999905,0.0,22.80334769199999,1cb368dc741d64578005d3462cdb38f5bf4f4012c21fe1d1e80d04efd0c0cbec,3ab1ce16a7b22a50fcc3466037c70f0c31407be1168c2e2627606de32709f532,Groq API failed after 3 attempts
cmdi_06_C0_R3,cmdi_06.py,C0,3,2026-09-07T15:14:15.478852+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,392,17,7.0599637299997084,0.0,24.62624232799999,1cb368dc741d64578005d3462cdb38f5bf4f4012c21fe1d1e80d04efd0c0cbec,c6183750e5eece8eb5aff45047900f04d390c1bfcf634884d16e96cf497111a9,Groq API failed after 3 attempts
cmdi_06_C1_R1,cmdi_06.py,C1,1,2026-09-07T15:14:40.106751+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,874,23,6.973510278000049,0.0,22.450527331000103,a3502aa67d8ea262da908bcd98bb3ba4487d7e1b57879198c6b904e5abaf8515,196198e9c18e704385fd070c01fc78e7adab3caabb2a04675936c66c9651fd59,Groq API failed after 3 attempts
cmdi_06_C1_R2,cmdi_06.py,C1,2,2026-09-07T15:15:02.558789+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,874,23,6.5787254229999235,0.0,22.40047395700003,0b368917e1560eaa6012f3fa5fdaf3cb0818e8b9aa4655abae92549ca6f39a39,013a522f549d659572aebf788ec8e7e621d1cff8f6755669332e3c6917105bc4,Groq API failed after 3 attempts
cmdi_06_C1_R3,cmdi_06.py,C1,3,2026-09-07T15:15:24.960577+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,874,23,11.889770194999983,0.0,27.73476656799994,57a0486cd4b5fdde377f545d5482b9c69f037e3a561eb22f8f40ead820d2b91d,5912e217586290085060d210e88aa5b9fe0407c664fb4a0fea9d5ea0af47b287,Groq API failed after 3 attempts
cmdi_06_C2_R1,cmdi_06.py,C2,1,2026-09-07T15:15:52.696909+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1290,37,6.459551114999613,0.0,22.222541055999955,03b356ff6807bcbe43a39d98731d65e99d2da214fcaf449a54cb016829a9b28a,0bf64e5b839979d59ce3ec8988d3baba24560e4ff6e319255c01aaf75742224e,Groq API failed after 3 attempts
cmdi_06_C2_R2,cmdi_06.py,C2,2,2026-09-07T15:16:14.920983+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1290,37,6.293149397999969,0.0,21.157239837999896,6ecbf95c97cfe0175d5d21c7a86e28dc2fcd7963720037061f999cc8f10a1aea,c50d1ab5797e8e05829a21822b332d8289ab0d5c5be48f1d304d59354cfc4170,Groq API failed after 3 attempts
cmdi_06_C2_R3,cmdi_06.py,C2,3,2026-09-07T15:16:36.080184+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1290,37,11.681728508000106,0.0,26.799972309999703,c8cdcfb0b1cb144dc14e017e09826c21fd7dd997c66fe8295ac976f9cce34648,68a7b637b572774b1730f7d05151cfecb295cca895db986384177545f8763fff,Groq API failed after 3 attempts
cmdi_06_C3_R1,cmdi_06.py,C3,1,2026-09-07T15:17:02.881515+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1822,47,6.437696034000055,0.0,21.48737690100006,d6de875c018ac34a8f71d668f22e7ef2a31c55e67aaec811a16bbabf33479d74,450c189d2265654517bbdd6533506d4c8568d1a95959d7c0e13c6ec5ae5540f7,Groq API failed after 3 attempts
cmdi_06_C3_R2,cmdi_06.py,C3,2,2026-09-07T15:17:24.370138+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1822,47,11.598348575999808,0.0,26.591211936000036,ccaf75b4410004900560f52dff67ed7e36bb4190f9a1e3f18e235663b71b3d8a,dcb01c04642dbb4897d912c3176a7e8147d9626ae6e38b95b26e487b75aa684c,Groq API failed after 3 attempts
cmdi_06_C3_R3,cmdi_06.py,C3,3,2026-09-07T15:17:50.962615+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1822,47,6.439908480000213,0.0,25.71596909999971,2983464f3ade62f2dcc41c1f664f90aaef906b9505774b3d7fb74710729ec289,02c71501fa413df069e5764be4d6dd2cd15384c19f29aa71f697b1e27cd3984f,Groq API failed after 3 attempts
cmdi_07_C0_R1,cmdi_07.py,C0,1,2026-09-07T15:18:16.679014+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,506,18,1.9639809189998232,0.0,22.75473614900011,de0f79355f5a24a915c5c2f722b6a9d48b56eb50ea9390b46928846a83429ce4,cb5e48e05c3cd995eb3ca91bfdba801a169f75b65ff5b286b6d25c1b46ed077b,Groq API failed after 3 attempts
cmdi_07_C0_R2,cmdi_07.py,C0,2,2026-09-07T15:18:39.435068+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,506,18,6.426289853000071,0.0,21.597914712000147,de0f79355f5a24a915c5c2f722b6a9d48b56eb50ea9390b46928846a83429ce4,cb5e48e05c3cd995eb3ca91bfdba801a169f75b65ff5b286b6d25c1b46ed077b,Groq API failed after 3 attempts
cmdi_07_C0_R3,cmdi_07.py,C0,3,2026-09-07T15:19:01.034420+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,506,18,11.988550754999778,0.0,27.2313270059999,de0f79355f5a24a915c5c2f722b6a9d48b56eb50ea9390b46928846a83429ce4,cb5e48e05c3cd995eb3ca91bfdba801a169f75b65ff5b286b6d25c1b46ed077b,Groq API failed after 3 attempts
cmdi_07_C1_R1,cmdi_07.py,C1,1,2026-09-07T15:19:28.267432+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,988,24,6.634723078999741,0.0,22.034649701000035,739d27e060845f43d1710f17954f3424f21810817a6c9a2b7609d35999ea86e9,b399b744aaea63136244e955d25e345cf76185c03726307b309fc03953db8e21,Groq API failed after 3 attempts
cmdi_07_C1_R2,cmdi_07.py,C1,2,2026-09-07T15:19:50.303966+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,988,24,12.459420041999692,0.0,27.934582797000076,b5298ee23ed71f2e8036e0de9e09d1b371639c6d036dd3d0edd30a50ffcb364c,c8ee47c72ef95673d143ef53a1f4906ace13c00b7dbdc33112ec3df3bef818af,Groq API failed after 3 attempts
cmdi_07_C1_R3,cmdi_07.py,C1,3,2026-09-07T15:20:18.240033+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,988,24,6.438625767000303,0.0,21.798190235999755,1789c02b45e01057600e5600ff5997c57e0caddaa683bbb1036cea99724f1cdf,4c8a49837abd84327a79dcd0c8143fd99d672f5e8980d36d03625453560cedb4,Groq API failed after 3 attempts
cmdi_07_C2_R1,cmdi_07.py,C2,1,2026-09-07T15:20:40.039681+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1419,38,6.56140982099987,0.0,21.692806922999807,46e69856cebb34a99e684fb9172f1569f616d2ac54a5f5388a91b0b13e563856,3515624546ac34ccfeadc4a662cb4ab92cb1aae17fd716c625ee1ca8f55675ab,Groq API failed after 3 attempts
cmdi_07_C2_R2,cmdi_07.py,C2,2,2026-09-07T15:21:01.733898+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1419,38,11.7134616190001,0.0,26.959279399000025,511c1bfd931dd23971d8ae4b425145e9de13be860643ba579e895e419da05247,3eb6d4371831df422a3946433c9eca6164a9d4bba8371ab07347ebac7ff6bc32,Groq API failed after 3 attempts
cmdi_07_C2_R3,cmdi_07.py,C2,3,2026-09-07T15:21:28.694459+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1419,38,6.428251329999966,0.0,26.429428333000033,55962d2c261270af55e7b3dddcf91791dfeb4c1a3636e1cfda6e32e2dd90c037,89043c14f726b28d0c530304b85075df9aa8e831c0072f725f98caa3f47fce19,Groq API failed after 3 attempts
cmdi_07_C3_R1,cmdi_07.py,C3,1,2026-09-07T15:21:55.125178+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1951,48,6.398320440000134,0.0,21.449093889000324,6b8fa186c6e1985169fe24085fb3f528996ed0ee07afceee12fd121c51192a1a,5999048505369d1733ae01bfaa9be59b08aeffe2e15a4b15c372c4281ef3f8a6,Groq API failed after 3 attempts
cmdi_07_C3_R2,cmdi_07.py,C3,2,2026-09-07T15:22:16.575808+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1951,48,6.677807529000347,0.0,23.994639821999954,b47f071a50e29676a78d198e44efca554077ce62717b19b0889619c4bdc07954,e3eac61b94527a1f7d563f55d58e3fa70b189c2d9acedeae9c24370ba3334d6a,Groq API failed after 3 attempts
cmdi_07_C3_R3,cmdi_07.py,C3,3,2026-09-07T15:22:40.572211+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1951,48,6.060004987999946,0.0,21.39991596500022,24504281fc4206abdd615ab43948d24c505d0705d5a7ea2594d9b1fe9ee8d324,26813722dd2d0d6227bf499f46878da063558d677394758ef10ea0ae57cc3dfc,Groq API failed after 3 attempts
cmdi_08_C0_R1,cmdi_08.py,C0,1,2026-09-07T15:23:01.973418+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,475,18,12.11516314299979,0.0,27.501947935000317,bf747901e62559c8a09e012d76718c910a13c2776003bf14bfa54a8d886779cb,c90222778c35a943bba99d7fda3386b26c7dca57818244fa13ea51a2cba43096,Groq API failed after 3 attempts
cmdi_08_C0_R2,cmdi_08.py,C0,2,2026-09-07T15:23:29.476946+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,475,18,6.3766149630000655,0.0,21.369831637999596,bf747901e62559c8a09e012d76718c910a13c2776003bf14bfa54a8d886779cb,c90222778c35a943bba99d7fda3386b26c7dca57818244fa13ea51a2cba43096,Groq API failed after 3 attempts
cmdi_08_C0_R3,cmdi_08.py,C0,3,2026-09-07T15:23:50.848343+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,475,18,11.532072959999823,0.0,26.555255013000078,bf747901e62559c8a09e012d76718c910a13c2776003bf14bfa54a8d886779cb,c90222778c35a943bba99d7fda3386b26c7dca57818244fa13ea51a2cba43096,Groq API failed after 3 attempts
cmdi_08_C1_R1,cmdi_08.py,C1,1,2026-09-07T15:24:17.404904+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,957,24,6.268010766999851,0.0,21.321220062000066,7a48e4bfe0b16a7133bce893b29e5b95299922d3e33a15bba8f4460c64c875b0,19c180a20cc1ca2822ac2a4fa556456b6e7d52276e4b7df7e102c957573211b7,Groq API failed after 3 attempts
cmdi_08_C1_R2,cmdi_08.py,C1,2,2026-09-07T15:24:38.727978+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,957,24,11.49930498699996,0.0,31.48115714300002,377456be29115cb5bbf4824f4c3027a0e01cce7adb6d8e9ac3178484fbfe4cb3,19c180a20cc1ca2822ac2a4fa556456b6e7d52276e4b7df7e102c957573211b7,Groq API failed after 3 attempts
cmdi_08_C1_R3,cmdi_08.py,C1,3,2026-09-07T15:25:10.210542+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,957,24,1.1495847440000944,0.0,16.20382891500003,9cf4f0833e1ce6bb388d22507d01edff2bc919b1e95e63f2a055e614ad5bd16c,19c180a20cc1ca2822ac2a4fa556456b6e7d52276e4b7df7e102c957573211b7,Groq API failed after 3 attempts
cmdi_08_C2_R1,cmdi_08.py,C2,1,2026-09-07T15:25:26.415623+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1402,38,12.04929406400015,0.0,27.182051383999806,3eb1acba10cde175d34d8bc1949cd8e16333a059fb5541c6065c8310d8af7030,c7fbb706095a02a3f52a7c18395e08258f0b1cc5188b099d8487a19d7964d285,Groq API failed after 3 attempts
cmdi_08_C2_R2,cmdi_08.py,C2,2,2026-09-07T15:25:53.599140+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1402,38,6.500014566000118,0.0,22.101885689000028,408f32348ef8f86b5cc5e6d81bc77ea39f696dd86d23df1c455ad4b733e07dd6,91d8e02b6fd1290f5025d0cdc65b6ecb0d447c279fb2f8ac3a5689f424ed5fe1,Groq API failed after 3 attempts
cmdi_08_C2_R3,cmdi_08.py,C2,3,2026-09-07T15:26:15.702330+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1402,38,6.358654346000094,0.0,21.772938166999666,2d4082394d3260d193f936da57bc1da0b4a682410e889128fb578b3b00dfa6ae,f544a56684c613e5711af728e1ef79fefa8a190971dc42f95e78cefa9bdc3b79,Groq API failed after 3 attempts
cmdi_08_C3_R1,cmdi_08.py,C3,1,2026-09-07T15:26:37.476570+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1934,48,11.585690935000002,0.0,26.64722990900009,08d621085df4d11522dcf18e679ea7328795301ea03de05d487e686c5f1f13cd,48c8f9f7c5d52107aae73c04b7bc357873f8da26e19e073adf87e50e95426777,Groq API failed after 3 attempts
cmdi_08_C3_R2,cmdi_08.py,C3,2,2026-09-07T15:27:04.125057+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1934,48,6.329804959000285,0.0,21.343633038999997,68f2c5493d13724f3b175e264e19ae2b8b800dba84b34f205b3ff1753662cade,03eeb0215fc0d381fa7096dbe90101525de0224503f0fb0d5e8bdec739f05f42,Groq API failed after 3 attempts
cmdi_08_C3_R3,cmdi_08.py,C3,3,2026-09-07T15:27:25.470248+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1934,48,11.501106931999857,0.0,26.378370188999725,93a14a62393251a0edbfc945ef1b5f8d17963874c0d61636be6af3b7d951e4ce,af389d7a12dc65710b8894b0e0a15b85a5d458208c6c7c0f103e23c360e940d9,Groq API failed after 3 attempts
cmdi_09_C0_R1,cmdi_09.py,C0,1,2026-09-07T15:27:51.850234+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,322,15,6.347938114000044,0.0,21.111603175000255,fcffdd3e378e59d756a50a5c74d0f9223ad7f60ebebe65443c5e9d034d0b9d09,1b204df02cb237d6e8eea945f433b14ca0e36f1e7d0d39d8c6bef8205466cc52,Groq API failed after 3 attempts
cmdi_09_C0_R2,cmdi_09.py,C0,2,2026-09-07T15:28:12.963108+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,322,15,11.654547095999988,0.0,26.854270384999836,fcffdd3e378e59d756a50a5c74d0f9223ad7f60ebebe65443c5e9d034d0b9d09,1b204df02cb237d6e8eea945f433b14ca0e36f1e7d0d39d8c6bef8205466cc52,Groq API failed after 3 attempts
cmdi_09_C0_R3,cmdi_09.py,C0,3,2026-09-07T15:28:39.819238+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,322,15,6.453208218999862,0.0,21.40545205599983,fcffdd3e378e59d756a50a5c74d0f9223ad7f60ebebe65443c5e9d034d0b9d09,24d8d48cee026f764b0805229a695aecd88c716ba25a73c881c50999d68044dd,Groq API failed after 3 attempts
cmdi_09_C1_R1,cmdi_09.py,C1,1,2026-09-07T15:29:01.225869+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,795,21,13.435615313999733,0.0,28.593140252000012,ea0a39b29760c0a6a3d67b3f0947d8b586c7c031d705f7bc84e056c434313ec8,b97b4712803b260503267be42e20a6be072d2b14557c1829bbf67e8cee0a2858,Groq API failed after 3 attempts
cmdi_09_C1_R2,cmdi_09.py,C1,2,2026-09-07T15:29:29.820279+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,795,21,6.6135996210000485,0.0,21.829175795000538,935c6d7f4298e0a8d0dede58d147bcc047a1ce71a764566627941a0f803c34eb,e1b77a5e1eea52ebd11a3506d33e5728f456795e45908531608a0e24dbd20037,Groq API failed after 3 attempts
cmdi_09_C1_R3,cmdi_09.py,C1,3,2026-09-07T15:29:51.651002+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,795,21,6.546663406000334,0.0,22.10502398100016,780ea1441bc48ea4c73d547a7fc7e4075b8c31a65b036472048cf21e8ea3df7c,5f3b7790a916eb17764f9138603aeaa06b4fc417479f3b043e536aa7224b289a,Groq API failed after 3 attempts
cmdi_09_C2_R1,cmdi_09.py,C2,1,2026-09-07T15:30:13.757388+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1137,34,12.33630390000053,0.0,27.597446208000292,b238e636a08499b2018397d07e38bc6791a4a901ce90cc5f610d43953a39876b,42551415a7fb4ebffed0d80c4b854e30058476ffa80c5b2d89995d624c19a0fc,Groq API failed after 3 attempts
cmdi_09_C2_R2,cmdi_09.py,C2,2,2026-09-07T15:30:41.355992+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1137,34,6.485047434999615,0.0,21.793970570000056,89cda9ed998460490bb154bc362545c5739227e6b324c9339103b610be609d04,f387cecc6b58321d0375dd3b7a29a9beab1803951ead5393608d403bba8c8828,Groq API failed after 3 attempts
cmdi_09_C2_R3,cmdi_09.py,C2,3,2026-09-07T15:31:03.151399+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1137,34,11.850039879999713,0.0,27.327579800999956,1a9d11aeb1cb34ffeb037a51821a9a9ee764eb0338a9390f0d5254968a130efa,9cc473c4e4586504c3ab2a0e77edcd772f14175f6572e26b43328b025d4e04f6,Groq API failed after 3 attempts
cmdi_09_C3_R1,cmdi_09.py,C3,1,2026-09-07T15:31:30.480234+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1669,44,6.711626938000336,0.0,22.576210800999434,c22b922b141931fc193adf575839ae66e779afafb4bf1504ff30948a8635fc7b,f2cc8b8aea500e9c2d5f3e8860b71e4c487c3d882d8b85f349587e1f8ac32ffc,Groq API failed after 3 attempts
cmdi_09_C3_R2,cmdi_09.py,C3,2,2026-09-07T15:31:53.056797+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1669,44,6.606830722000268,0.0,21.77110801100025,b491989c04fe109d5b04d1a90060dac2b63b6491b80ef401b2a1e5c75e03a315,20d13fa601e1b1a7ab54e8791dbf1fce4d9c1487a2a248ba02a424710efb7c80,Groq API failed after 3 attempts
cmdi_09_C3_R3,cmdi_09.py,C3,3,2026-09-07T15:32:14.829353+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1669,44,11.797222131000126,0.0,27.305548348999764,f743ea333f8ec59593aa81887d14b11cdc287cb27a44510209f443fa2e17737b,e9db31b9147d03bb44108f9314e03a4eabea261b120b6ab82e027d4016aa4850,Groq API failed after 3 attempts
cmdi_10_C0_R1,cmdi_10.py,C0,1,2026-09-07T15:32:42.136505+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,455,17,6.450418586000524,0.0,21.669460919999437,735bd6793ccd49f1fe2adbe50ab5daa830df8121f926fd5e17380063de726d38,0305f3da68658daf010cb8b0041ea75e36d44bde590a2af60bbea8f5a653a99c,Groq API failed after 3 attempts
cmdi_10_C0_R2,cmdi_10.py,C0,2,2026-09-07T15:33:03.807286+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,455,17,6.466080117000274,0.0,21.70767190799961,735bd6793ccd49f1fe2adbe50ab5daa830df8121f926fd5e17380063de726d38,0305f3da68658daf010cb8b0041ea75e36d44bde590a2af60bbea8f5a653a99c,Groq API failed after 3 attempts
cmdi_10_C0_R3,cmdi_10.py,C0,3,2026-09-07T15:33:25.516241+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,455,17,11.915629910999996,0.0,26.973792151000453,735bd6793ccd49f1fe2adbe50ab5daa830df8121f926fd5e17380063de726d38,0305f3da68658daf010cb8b0041ea75e36d44bde590a2af60bbea8f5a653a99c,Groq API failed after 3 attempts
cmdi_10_C1_R1,cmdi_10.py,C1,1,2026-09-07T15:33:52.491359+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,937,23,6.3650772970004255,0.0,21.391149531000337,d4c4c9402e8d5107b3ec96bb417492e57f33a987b9ce2aeabbe161df9b8f61b9,c6e70e566c7c91ad5d60968e9bc3680c531e94fb63a8a92c113a1a3f25965464,Groq API failed after 3 attempts
cmdi_10_C1_R2,cmdi_10.py,C1,2,2026-09-07T15:34:13.883890+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,937,23,11.679971695999484,0.0,26.839701325999158,781bd38d6d7a28f9e0eeb8315190eae1fafa47709ed95a92ccafa1ee26b8044f,90c6e379fe19be5d37926055455bdd87df537674c3968339d920b99730df0925,Groq API failed after 3 attempts
cmdi_10_C1_R3,cmdi_10.py,C1,3,2026-09-07T15:34:40.725153+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,937,23,6.663323250000758,0.0,22.9785702019999,28719cef9c07e3ad9cd686c35b5db58a667e405a2de4318f7e95d39776b9b4a5,ddad7b7eb7e43c50fe463916ae328ee1ac20fa8feeac2cdee56a43be0b922402,Groq API failed after 3 attempts
cmdi_10_C2_R1,cmdi_10.py,C2,1,2026-09-07T15:35:03.705248+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1369,37,6.5836817210001755,0.0,22.5423777649994,834cd6dfe01a0a7f1f5918a238fbd1afb63722a082c1860b7edf25f3d63dcf60,7458832a52d03f1b1dabcb0c4d78ad1bace4df1be7db81db01cee25b07cf96f7,Groq API failed after 3 attempts
cmdi_10_C2_R2,cmdi_10.py,C2,2,2026-09-07T15:35:26.249294+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1369,37,6.795159071999478,0.0,27.41701027399995,8ee439acf2bc985936e59a04451ba5ab849052b73f3b0da0bb0f5232f44dc7ac,8e06e0f8eb7305a95d7e6781ed4e5fdb1fcb929becb699ef9f0e3ac3a0b100f4,Groq API failed after 3 attempts
cmdi_10_C2_R3,cmdi_10.py,C2,3,2026-09-07T15:35:53.666658+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1369,37,6.386737575000552,0.0,21.233662927000296,e9eaf029dbc382aad9b3e3b976ffd7f140c052e9227e272daaa5ee007c375505,be95fd7177ec153de57dfd4e13b3e1b7d790ed517dc1ef8db44410ae72b6bc59,Groq API failed after 3 attempts
cmdi_10_C3_R1,cmdi_10.py,C3,1,2026-09-07T15:36:14.901886+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1901,47,11.74714351000057,0.0,26.638405543999397,3df2e825254fda68eef2cc102e70af328ca1ae8cd05f9bb791da2653fd4396a4,6ad7688f859469fff31e9fab3fa78c9c8d8fa75db690eb07cb3e510c7c51a3f8,Groq API failed after 3 attempts
cmdi_10_C3_R2,cmdi_10.py,C3,2,2026-09-07T15:36:41.541536+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1901,47,11.334572982999816,0.0,26.25736321199929,352d36cfe9c45178872d866ccd72b50ab2477f9afe775cb4a64933e91241a81d,50361fefcc35bed8b9be397e22cfff3aa4db6f138cb640ba7c64f306f93657c9,Groq API failed after 3 attempts
cmdi_10_C3_R3,cmdi_10.py,C3,3,2026-09-07T15:37:07.800195+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1901,47,6.585253999000088,0.0,21.52619427299942,b07eed6461ad8b7cdbf3c1b7d6ba2c9bd42358122d20604eb299bc0797008266,50361fefcc35bed8b9be397e22cfff3aa4db6f138cb640ba7c64f306f93657c9,Groq API failed after 3 attempts
cmdi_11_C0_R1,cmdi_11.py,C0,1,2026-09-07T15:37:29.328327+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,463,18,6.455925831000059,0.0,21.39168006899945,96c599c5db1cdca8a0d307b428f94d52f4b4e3ee7e5ce139fe662d4d05cafa81,fec770fbd58cf5200c808063d2fd28e34f10cec732e7527a4e93c878640e03df,Groq API failed after 3 attempts
